D_Mpc,z_weyl,z_hubble
1.0,9.030982402967878e-05,0.00023349486663870646
16.07035175879397,0.0026990775372891023,0.0037523446407566993
31.14070351758794,0.005645135726274122,0.0072711944148746935
46.21105527638191,0.00870018684026577,0.010790044188992686
61.28140703517588,0.011821317322710443,0.014308893963110681
76.35175879396985,0.014990443636181364,0.017827743737228674
91.42211055276383,0.018197840944244863,0.021346593511346667
106.49246231155779,0.021437547325278198,0.02486544328546466
121.56281407035176,0.024705590757597276,0.028384293059582656
136.63316582914572,0.02799916765733509,0.031903142833700646
151.7035175879397,0.03131621337498603,0.03542199260781864
166.77386934673368,0.03465515728561861,0.03894084238193664
181.84422110552765,0.03801477367049717,0.04245969215605463
196.91457286432163,0.04139408612454877,0.04597854193017262
211.98492462311557,0.04479230367408782,0.049497391704290614
227.05527638190955,0.048208776594573,0.0530162414784086
242.12562814070353,0.05164296495898802,0.056535091252526606
257.1959798994975,0.05509441569124322,0.060053941026644596
272.26633165829145,0.05856274546560841,0.06357279080076259
287.33668341708545,0.0620476277247485,0.06709164057488058
302.4070351758794,0.0655487826625979,0.07061049034899858
317.4773869346734,0.06906596938250434,0.07412934012311657
332.54773869346735,0.0725989796785663,0.07764818989723457
347.6180904522613,0.07614763304667886,0.08116703967135255
362.6884422110553,0.07971177263997661,0.08468588944547055
377.75879396984925,0.08329126195856529,0.08820473921958855
392.82914572864325,0.08688598211662468,0.09172358899370653
407.8994974874372,0.09049582956817895,0.09524243876782452
422.96984924623115,0.09412071420068083,0.09876128854194252
438.04020100502515,0.09776055772611839,0.1022801383160605
453.1105527638191,0.10141529231471955,0.1057989880901785
468.1809045226131,0.10508485942794192,0.10931783786429651
483.25125628140705,0.10876920881629956,0.11283668763841448
498.321608040201,0.11246829765441088,0.11635553741253248
513.391959798995,0.1161820897909665,0.11987438718665049
528.462311557789,0.11991055509547996,0.12339323696076848
543.5326633165829,0.12365366888697925,0.12691208673488646
558.6030150753769,0.12741141143241513,0.13043093650900447
573.6733668341709,0.131183767504664,0.13394978628312246
588.7437185929648,0.13497072599169804,0.13746863605724044
603.8140703517588,0.13877227954986748,0.14098748583135845
618.8844221105528,0.14258842429536484,0.14450633560547643
633.9547738693468,0.14641915952886114,0.14802518537959444
649.0251256281407,0.150264487489062,0.15154403515371243
664.0954773869347,0.15412441313156386,0.1550628849278304
679.1658291457287,0.15799894392991295,0.15858173470194842
694.2361809045226,0.1618880896962087,0.1621005844760664
709.3065326633166,0.16579186241896252,0.16561943425018438
724.3768844221106,0.1697102761162317,0.1691382840243024
739.4472361809045,0.17364334670231332,0.17265713379842038
754.5175879396985,0.17759109186650457,0.17617598357253836
769.5879396984925,0.18155353096262805,0.1796948333466564
784.6582914572865,0.18553068490818223,0.18321368312077438
799.7286432160804,0.18952257609211748,0.18673253289489233
814.7989949748744,0.1935292282903604,0.19025138266901037
829.8693467336684,0.19755066658830814,0.19377023244312835
844.9396984924623,0.20158691730961203,0.1972890822172463
860.0100502512563,0.20563800795063958,0.20080793199136435
875.0804020100503,0.2097039671200794,0.20432678176548233
890.1507537688442,0.21378482448320726,0.20784563153960028
905.2211055276382,0.21788061071038817,0.21136448131371832
920.2914572864322,0.22199135742942958,0.2148833310878363
935.3618090452262,0.2261170971814476,0.2184021808619543
950.4321608040201,0.23025786337993628,0.2219210306360723
965.5025125628141,0.2344136902727674,0.22543988041019028
980.5728643216081,0.23858461290687086,0.22895873018430826
995.643216080402,0.242770667095373,0.23247757995842627
1010.713567839196,0.24697188938699194,0.23599642973254426
1025.78391959799,0.2511883170375059,0.23951527950666224
1040.854271356784,0.2554199879831306,0.24303412928078028
1055.924623115578,0.25966694081565517,0.24655297905489826
1070.9949748743718,0.26392921475919984,0.2500718288290162
1086.0653266331658,0.26820684964847397,0.2535906786031342
1101.1356783919598,0.27249988590841756,0.2571095283772522
1116.2060301507538,0.2768083645351273,0.2606283781513702
1131.2763819095478,0.2811323270779705,0.2641472279254882
1146.3467336683418,0.28547181562280205,0.2676660776996062
1161.4170854271358,0.2898268727762057,0.2711849274737242
1176.4874371859296,0.29419754165068684,0.2747037772478422
1191.5577889447236,0.2985838658507515,0.27822262702196016
1206.6281407035176,0.30298588945980975,0.28174147679607814
1221.6984924623116,0.3074036570278484,0.2852603265701962
1236.7688442211056,0.3118372135598211,0.28877917634431416
1251.8391959798996,0.3162866045047088,0.29229802611843214
1266.9095477386936,0.3207518757452051,0.2958168758925502
1281.9798994974874,0.3252330735879891,0.29933572566666816
1297.0502512562814,0.32973024475454565,0.3028545754407861
1312.1206030150754,0.33424343637249887,0.3063734252149041
1327.1909547738694,0.33877269596742826,0.30989227498902217
1342.2613065326634,0.343318071455137,0.3134111247631401
1357.3316582914574,0.3478796111343442,0.31692997453725813
1372.4020100502512,0.3524573636797751,0.3204488243113761
1387.4723618090452,0.3570513781356292,0.32396767408549404
1402.5427135678392,0.3616617039093989,0.3274865238596121
1417.6130653266332,0.36628839076602104,0.3310053736337301
1432.6834170854272,0.370931488822343,0.33452422340784804
1447.7537688442212,0.3755910485418828,0.3380430731819661
1462.8241206030152,0.3802671207298688,0.34156192295608406
1477.894472361809,0.38495975652854275,0.345080772730202
1492.964824120603,0.3896690074127106,0.34859962250432003
1508.035175879397,0.3943949251855291,0.35211847227843807
1523.105527638191,0.39913756197451505,0.355637322052556
1538.175879396985,0.4038969702277644,0.35915617182667403
1553.246231155779,0.4086732027103708,0.362675021600792
1568.316582914573,0.41346631250103366,0.36619387137491005
1583.3869346733668,0.41827635298884386,0.369712721149028
1598.4572864321608,0.42310337787024194,0.373231570923146
1613.5276381909548,0.4279474411461341,0.37675042069726394
1628.5979899497488,0.4328085971191645,0.380269270471382
1643.6683417085428,0.43768690039113034,0.3837881202455
1658.7386934673368,0.4425824058605384,0.387306970019618
1673.8090452261308,0.44749516872028966,0.390825819793736
1688.8793969849246,0.45242524445549204,0.39434466956785397
1703.9497487437186,0.4573726888413904,0.39786351934197195
1719.0201005025126,0.46233755794141124,0.40138236911608993
1734.0904522613066,0.4673199081053146,0.40490121889020797
1749.1608040201006,0.4723197959674506,0.40842006866432595
1764.2311557788946,0.4773372784451133,0.41193891843844394
1779.3015075376884,0.4823724127369877,0.4154577682125619
1794.3718592964824,0.4874252563216896,0.4189766179866799
1809.4422110552764,0.49249586695638736,0.4224954677607979
1824.5125628140704,0.4975843026755076,0.4260143175349159
1839.5829145728644,0.5026906217895191,0.4295331673090339
1854.6532663316584,0.5078148828837921,0.4330520170831519
1869.7236180904524,0.5129571448175267,0.43657086685726987
1884.7939698492462,0.5181174667227539,0.44008971663138785
1899.8643216080402,0.5232959080033988,0.44360856640550583
1914.9346733668342,0.5284925283344086,0.44712741617962387
1930.0050251256282,0.5337073876609406,0.45064626595374185
1945.0753768844222,0.5389405461976087,0.45416511572785984
1960.1457286432162,0.544192064427784,0.4576839655019779
1975.2160804020102,0.5494620031029502,0.46120281527609586
1990.286432160804,0.5547504232421097,0.4647216650502138
2005.356783919598,0.5600573861312388,0.4682405148243318
2020.427135678392,0.5653829533227894,0.4717593645984498
2035.497487437186,0.5707271866352386,0.4752782143725678
2050.56783919598,0.5760901481526794,0.4787970641466858
2065.638190954774,0.5814719002244544,0.4823159139208038
2080.708542713568,0.5868725054648307,0.48583476369492185
2095.778894472362,0.592292026752713,0.48935361346903977
2110.849246231156,0.5977305272313942,0.4928724632431578
2125.91959798995,0.6031880703083432,0.49639131301727585
2140.9899497487436,0.6086647196550252,0.4999101627913937
2156.0603015075376,0.6141605392067604,0.5034290125655116
2171.1306532663316,0.619675593162609,0.5069478623396297
2186.2010050251256,0.6252099459852927,0.5104667121137477
2201.2713567839196,0.6307636624011437,0.5139855618878657
2216.3417085427136,0.6363368074000837,0.5175044116619837
2231.4120603015076,0.6419294462356318,0.5210232614361018
2246.4824120603016,0.6475416444249391,0.5245421112102197
2261.5527638190956,0.6531734677488485,0.5280609609843377
2276.6231155778896,0.6588249822519838,0.5315798107584557
2291.6934673366836,0.6644962542428583,0.5350986605325737
2306.7638190954776,0.6701873502940123,0.5386175103066917
2321.8341708542716,0.6758983372421703,0.5421363600808097
2336.904522613065,0.6816292821884231,0.5456552098549275
2351.974874371859,0.6873802524984305,0.5491740596290456
2367.045226130653,0.6931513158026439,0.5526929094031636
2382.115577889447,0.6989425399965528,0.5562117591772816
2397.185929648241,0.7047539932409477,0.5597306089513996
2412.256281407035,0.7105857439622052,0.5632494587255177
2427.326633165829,0.7164378608525885,0.5667683084996356
2442.396984924623,0.7223104128705702,0.5702871582737536
2457.467336683417,0.7282034692411694,0.5738060080478716
2472.537688442211,0.7341170994563078,0.5773248578219896
2487.608040201005,0.7400513732751821,0.5808437075961076
2502.6783919597992,0.7460063607246528,0.5843625573702256
2517.7487437185932,0.751982132099648,0.5878814071443437
2532.8190954773872,0.7579787579635848,0.5914002569184615
2547.889447236181,0.7639963091488027,0.5949191066925795
2562.959798994975,0.7700348567570152,0.5984379564666975
2578.030150753769,0.7760944721597722,0.6019568062408156
2593.100502512563,0.7821752269989384,0.6054756560149336
2608.170854271357,0.7882771931871855,0.6089945057890516
2623.241206030151,0.7944004429084965,0.6125133555631694
2638.311557788945,0.8005450486186836,0.6160322053372875
2653.381909547739,0.8067110830459185,0.6195510551114055
2668.452261306533,0.8128986191912753,0.6230699048855235
2683.522613065327,0.8191077303292864,0.6265887546596416
2698.592964824121,0.8253384900085063,0.6301076044337596
2713.663316582915,0.8315909720520938,0.6336264542078774
2728.733668341709,0.837865250558399,0.6371453039819955
2743.8040201005024,0.8441613999015636,0.6406641537561134
2758.8743718592964,0.8504794947321355,0.6441830035302315
2773.9447236180904,0.8568196099776861,0.6477018533043495
2789.0150753768844,0.8631818208434476,0.6512207030784675
2804.0854271356784,0.8695662028129527,0.6547395528525856
2819.1557788944724,0.8759728316486881,0.6582584026267034
2834.2261306532664,0.8824017833927562,0.6617772524008214
2849.2964824120604,0.8888531343675505,0.6652961021749394
2864.3668341708544,0.8953269611764321,0.6688149519490575
2879.4371859296484,0.901823340704424,0.6723338017231755
2894.5075376884424,0.9083423501189107,0.6758526514972933
2909.5778894472364,0.9148840668703462,0.6793715012714114
2924.6482412060304,0.9214485686929714,0.6828903510455294
2939.7185929648244,0.9280359336055422,0.6864092008196474
2954.788944723618,0.9346462399120627,0.6899280505937654
2969.859296482412,0.9412795662025288,0.6934469003678834
2984.929648241206,0.9479359913536807,0.6969657501420015
3000.0,0.9546155945297603,0.7004845999161193
